name,role,profession,p id,year,processed year
ARAD₂-mu,['representative'],None,289535,Amar-Suen.01.02.23,67.0223
a-hu-ni,['source'],PN,289535,Amar-Suen.01.02.23,67.0223
na-sa₆,['source'],None,289815,Shulgi.47.10.00 (us2 year),65.1000
zu₂-ga-li,['recipient'],None,289815,Shulgi.47.10.00 (us2 year),65.1000
u₂-ta₂-mi-šar-ra-am,['source'],None,289918,Amar-Suen.08.10.05,74.1005
{d}šul-gi-iri-mu,['recipient'],None,289918,Amar-Suen.08.10.05,74.1005
in-ta-e₃-a,['source'],None,290157,Shu-Suen.05.00.00 (us2 year),80.0000
ur-ku₃-nun-na,['recipient'],None,290157,Shu-Suen.05.00.00 (us2 year),80.0000
zu₂-ga-li,['recipient'],None,290249,Ibbi-Suen.01.01.00,85.0100
lu₂-giri₁₇-zal,['intermediary'],None,290249,Ibbi-Suen.01.01.00,85.0100
be-li₂-i₃-li₂,['source'],None,290411,Shu-Suen.01.04.16 ?,76.0416
lu₂-{d}suen,['intermediary'],dubsar[scribe],290411,Shu-Suen.01.04.16 ?,76.0416
zu₂-ga-li,['source'],None,290521,Shu-Suen.07.04.--,82.0400
ba-al-li₂,['recipient'],None,290676,--.--.09.18,
al-la-mu,['recipient'],None,290693,00.00.00.28,
lu₂-ša-lim,['recipient'],None,290693,00.00.00.28,
ur-šar-ru-gin₇,['intermediary'],sukkal[secretary],290706,Amar-Suen.06.07.01,72.0701
[dingir]-dan,['representative'],sukkal[secretary],290706,Amar-Suen.06.07.01,72.0701
na-lu₅,['source'],PN,290706,Amar-Suen.06.07.01,72.0701
nu-ur₂-{d}iškur,['recipient'],None,290735,Ibbi-Suen.--.06.00,84.0600
[lu₂-giri₁₇]-zal,['intermediary'],None,290735,Ibbi-Suen.--.06.00,84.0600
ur-ku₃-nun-na,['recipient'],None,290742,Amar-Suen.06.00.00,72.0000
ur-ku₃-nun-na,['recipient'],None,290742,Amar-Suen.06.00.00,72.0000
in-ta-e₃-a,['source'],None,290759,Shu-Suen.03.02.04 (us2 year),78.0204
in-ta-e₃-a,['recipient'],None,290801,Shu-Suen.05.05.09 (us2 year),80.0509
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],290801,Shu-Suen.05.05.09 (us2 year),80.0509
nu-ur₂-{d}suen,['intermediary'],None,290801,Shu-Suen.05.05.09 (us2 year),80.0509
ARAD₂-mu,['representative'],None,290816,Amar-Suen.04.12.29,70.1229
in-ta-e₃-a,['source'],None,290816,Amar-Suen.04.12.29,70.1229
in-ta-e₃-a,['source'],PN,290926,Amar-Suen.09.12d.17 (intercalated),75.1217
al-la-mu,['intermediary'],None,291100,Ibbi-Suen.01.12d.00 (intercalated),85.1200
ša-lim-a-hu-um,['intermediary'],None,291100,Ibbi-Suen.01.12d.00 (intercalated),85.1200
ur-ku₃-nun-na,['source'],None,291100,Ibbi-Suen.01.12d.00 (intercalated),85.1200
in-ta-e₃-a,['source'],None,291109,Shu-Suen.01.12d.29 (intercalated),76.1229
ur-mes,['recipient'],None,291109,Shu-Suen.01.12d.29 (intercalated),76.1229
ur-mes,['recipient'],None,291109,Shu-Suen.01.12d.29 (intercalated),76.1229
in-ta-e₃-a,['source'],None,291153,Shu-Suen.03.08.05,78.0805
tah-ša-tal,['source'],None,291158,Shu-Suen.01.12.00,76.1200
ab-ba-sa₆-ga,['source'],None,291188,Amar-Suen.08.03.00,74.0300
a-ba-{d}en-lil₂-gin₇,['source'],None,291352,Shu-Suen.09.01.00,84.0100
ur-ku₃-nun-na,['recipient'],None,291352,Shu-Suen.09.01.00,84.0100
lu₂-[...],['intermediary'],šagia[cup-bearer],291535,Amar-Suen.06.--.--,72.0000
ab-ba-sa₆-ga,['source'],PN,291535,Amar-Suen.06.--.--,72.0000
e₂-a-ba-ni,['intermediary'],None,291539,Shu-Suen.09.09.00,84.0900
ab-ba-kal-la,['source'],None,291539,Shu-Suen.09.09.00,84.0900
in-ta-e₃-a,['source'],None,291563,Shu-Suen.02.07.22,77.0722
be-li₂-i₃-li₂,['recipient'],None,291563,Shu-Suen.02.07.22,77.0722
na-sa₆,['recipient'],None,291578,Shulgi.47.07.18 (us2 year),65.0718
ka₅-a-mu,['source'],None,291588,Ibbi-Suen.02.00.00 (us2 year),86.0000
ur-[...],['intermediary'],None,291588,Ibbi-Suen.02.00.00 (us2 year),86.0000
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],291606,Shu-Suen.07.08.29,82.0829
nu-ur₂-{d}suen,['intermediary'],None,291606,Shu-Suen.07.08.29,82.0829
šu-e₂-a,['intermediary'],None,291724,Shulgi.42.00.00,60.0000
nu-ur₂-{d}suen,['source'],None,291724,Shulgi.42.00.00,60.0000
in-ta-e₃-a,['source'],PN,291761,Amar-Suen.06.07.28,72.0728
na-lu₅,['source'],None,291800,Shu-Suen.02.08.00,77.0800
ur-nig₂,['source'],None,291829,Ibbi-Suen.02.01.00,86.0100
ur-nig₂,['source'],None,291829,Ibbi-Suen.02.01.00,86.0100
ab-ba-sa₆-ga,['source'],None,291879,Amar-Suen.06.12.04,72.1204
in-ta-e₃-a,['recipient'],None,291879,Amar-Suen.06.12.04,72.1204
ur-ku₃-nun-na,['source'],None,291928,Shu-Suen.07.08.00,82.0800
ur-ku₃-nun-na,['source'],None,291928,Shu-Suen.07.08.00,82.0800
lugal-ezem,['source'],None,292064,Shu-Suen.01.12d.00 (intercalated),76.1200
šu-i₃-li₂,['source'],None,292156,00.00.00.00,
ur-mes,['recipient'],None,292156,00.00.00.00,
ur-mes,['recipient'],None,292156,00.00.00.00,
{d}suen-ba-ni,['recipient'],None,292160,Shu-Suen.03.08.00,78.0800
he₂-na-lah₅,['intermediary'],None,292160,Shu-Suen.03.08.00,78.0800
ur-mes,['source'],None,292160,Shu-Suen.03.08.00,78.0800
{d}šul-gi-iri-mu,['recipient'],None,292161,Shu-Suen.01.03.00,76.0300
in-ta-e₃-a,['source'],None,292161,Shu-Suen.01.03.00,76.0300
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],292161,Shu-Suen.01.03.00,76.0300
nu-ur₂-{d}suen,['intermediary'],None,292161,Shu-Suen.01.03.00,76.0300
nu-ur₂-i₃-li₂,['source'],None,292354,Shu-Suen.03.06.00,78.0600
a-ha-ni-šu,['recipient'],None,292354,Shu-Suen.03.06.00,78.0600
a-ha-ni-šu,['recipient'],None,292354,Shu-Suen.03.06.00,78.0600
ur-{d}suen,['source'],None,292403,Shu-Suen.09.10.00,84.1000
nin-ha-ma-ti,['intermediary'],None,292423,Shulgi.44.12.07,62.1207
kalam-he₂-na-gi,['source'],None,292423,Shulgi.44.12.07,62.1207
{d}šul-gi-i₃-li₂,['recipient'],None,292463,Ibbi-Suen.01.12.00,85.1200
lu₂-giri₁₇-zal,['intermediary'],None,292463,Ibbi-Suen.01.12.00,85.1200
{d}šul-gi-i₃-li₂,['recipient'],None,292463,Ibbi-Suen.01.12.00,85.1200
{d}šul-gi-iri-mu,['intermediary'],None,292477,Shu-Suen.09.01.14,84.0114
{d}šul-gi-i₃-li₂,['source'],None,292477,Shu-Suen.09.01.14,84.0114
an-na-hi-li,['intermediary'],šarrabdu[administrator],292477,Shu-Suen.09.01.14,84.0114
{d}šul-gi-i₃-li₂,['recipient'],None,292513,Shulgi.47.07.06 (us2 year),65.0706
hu-na-zi,['intermediary'],None,292556,Amar-Suen.09.00.00,75.0000
en-dingir-mu,['source'],None,292556,Amar-Suen.09.00.00,75.0000
a-bi₂-si₂-im-ti,['new owner'],None,292620,Amar-Suen.02.11.00,68.1100
ab-ba-sa₆-ga,['recipient'],None,292620,Amar-Suen.02.11.00,68.1100
šu-eš₁₈-dar,['intermediary'],None,293351,Amar-Suen.06.07.00,72.0700
lugal-inim-gi-na,['intermediary'],None,294851,Amar-Suen.01.05.28,67.0528
lugal-ma₂-gur₈-re,['representative'],sukkal[secretary],294851,Amar-Suen.01.05.28,67.0528
lu₂-dingir-ra,['source'],None,294851,Amar-Suen.01.05.28,67.0528
{d}en-[lil₂]-zi-ša₃-gal₂,['representative'],None,294907,Amar-Suen.08.09.12,74.0912
ta₂-hi-iš-a-tal#,['intermediary'],None,294907,Amar-Suen.08.09.12,74.0912
ur-{d}suen#,['intermediary'],muhaldim[cook],294907,Amar-Suen.08.09.12,74.0912
la-la-mu,['intermediary'],sukkal[secretary],294907,Amar-Suen.08.09.12,74.0912
ARAD₂-mu,['representative'],None,294907,Amar-Suen.08.09.12,74.0912
zu-ba-ga,['source'],None,294907,Amar-Suen.08.09.12,74.0912
ad-da-kal-la,['intermediary'],dubsar[scribe],294907,Amar-Suen.08.09.12,74.0912
lugal-amar-ku₃,['intermediary'],dubsar[scribe],301092,Shu-Suen.03.08.15,78.0815
in-ta-e₃-a,['recipient'],None,301092,Shu-Suen.03.08.15,78.0815
tu-ra-am-i₃-li₂,['source'],None,301114,Ibbi-Suen.01.08.00,85.0800
u₂-tul₂-ma-ma,['recipient'],None,301114,Ibbi-Suen.01.08.00,85.0800
u₂-tul₂-ma-ma,['recipient'],None,301114,Ibbi-Suen.01.08.00,85.0800
{d}nin-lil₂-zi-mu,['intermediary'],zabardab[official],301714,Shu-Suen.09.04.00,84.0400
{d}nin-lil₂-zi-mu,['intermediary'],None,301714,Shu-Suen.09.04.00,84.0400
in-ta-e₃-a,['source'],None,303345,Shu-Suen.08.04.11,83.0411
in-ta-e₃-a,['source'],None,303354,Shu-Suen.01.05.00,76.0500
be-li₂-i₃-li₂,['recipient'],None,303354,Shu-Suen.01.05.00,76.0500
lugal-a₂-zi-da,['new owner'],None,303355,Shulgi.47.04.14 (us2 year),65.0414
šeš-zi-mu,['new owner'],None,303355,Shulgi.47.04.14 (us2 year),65.0414
za-la-a,['new owner'],None,303355,Shulgi.47.04.14 (us2 year),65.0414
ARAD₂-mu,['representative'],None,303355,Shulgi.47.04.14 (us2 year),65.0414
na-sa₆,['source'],PN,303355,Shulgi.47.04.14 (us2 year),65.0414
a-a-dingir,['intermediary'],None,303361,Shu-Suen.02.06.05,77.0605
ur-mes,['intermediary'],None,303361,Shu-Suen.02.06.05,77.0605
ur-nig₂,['recipient'],None,303361,Shu-Suen.02.06.05,77.0605
a-al-la-mu,['recipient'],None,303361,Shu-Suen.02.06.05,77.0605
uš-mu,['recipient'],None,303361,Shu-Suen.02.06.05,77.0605
e₂-ki-bi,['intermediary'],None,303361,Shu-Suen.02.06.05,77.0605
ur-{d}nanše,['recipient'],None,303361,Shu-Suen.02.06.05,77.0605
ur-{d}nanše,['recipient'],None,303361,Shu-Suen.02.06.05,77.0605
ab-ba-sa₆-ga,['source'],None,303365,Amar-Suen.09.04.00,75.0400
ku₃-{d}nanna,['recipient'],sukkal[secretary],303365,Amar-Suen.09.04.00,75.0400
a-ba-{d}en-lil₂-gin₇,['recipient'],None,303373,Shu-Suen.09.07.04,84.0704
ur-[...],['recipient'],None,303373,Shu-Suen.09.07.04,84.0704
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],303373,Shu-Suen.09.07.04,84.0704
na-lu₅,['source'],None,303374,Shulgi.45.09.05,63.0905
ur-nigar{gar},['recipient'],None,303374,Shulgi.45.09.05,63.0905
lu₂-sa₆-ga,['source'],None,303375,Amar-Suen.07.03.00,73.0300
u₂-ta₂-mi-šar-ra-am,['source'],None,303377,Amar-Suen.08.04.04,74.0404
{d}šul-gi-iri-mu,['recipient'],None,303377,Amar-Suen.08.04.04,74.0404
ab-ba-sa₆-ga,['source'],None,303378,Amar-Suen.05.06.28,71.0628
na-lu₅,['recipient'],None,303378,Amar-Suen.05.06.28,71.0628
{d}šul-gi-ra,['new owner'],None,303379,Shulgi.43.04.12,61.0412
in-ta-e₃-a,['recipient'],None,303381,Amar-Suen.09.06.24,75.0624
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],303381,Amar-Suen.09.06.24,75.0624
ab-ba-sa₆-ga,['source'],None,303383,Amar-Suen.08.07.09,74.0709
ur-ku₃-nun-na,['source'],None,303385,Shu-Suen.08.12.19,83.1219
{d}šul-gi-iri-mu,['recipient'],None,303385,Shu-Suen.08.12.19,83.1219
nu-ur₂-{d}suen,['intermediary'],None,303385,Shu-Suen.08.12.19,83.1219
ab-ba-sa₆-ga,['source'],None,303386,Amar-Suen.04.07.26,70.0726
{d}šul-gi-a-a-mu,['recipient'],None,303389,Amar-Suen.03.01.23,69.0123
šeš-da-da,['new owner'],FN,303390,Shulgi.47.12.18 (us2 year),65.1218
ur-{d}nanše,['new owner'],šabra[administrator],303390,Shulgi.47.12.18 (us2 year),65.1218
{d}šul-gi-kalam-ma-me-te-bi,['representative'],None,303390,Shulgi.47.12.18 (us2 year),65.1218
na-sa₆,['source'],PN,303390,Shulgi.47.12.18 (us2 year),65.1218
šu-kab,['intermediary'],None,303391,Amar-Suen.07.03.07,73.0307
er₃-re-šum,['intermediary'],None,303391,Amar-Suen.07.03.07,73.0307
sa₆-ga,['intermediary'],None,303391,Amar-Suen.07.03.07,73.0307
en-um-i₃-li₂,['intermediary'],None,303391,Amar-Suen.07.03.07,73.0307
šu-{d}nin-šubur,['intermediary'],None,303391,Amar-Suen.07.03.07,73.0307
šu-{d}ma-mi-tum,['intermediary'],None,303391,Amar-Suen.07.03.07,73.0307
ab-ba-sa₆-ga,['source'],None,303391,Amar-Suen.07.03.07,73.0307
nu-ur₂-{d}suen,['recipient'],None,303391,Amar-Suen.07.03.07,73.0307
{d}nanše-GIR₂@g-gal,['representative'],None,303402,Shulgi.45.09.11,63.0911
in-ta-e₃-a,['source'],None,303404,Ibbi-Suen.01.07.14,85.0714
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],303404,Ibbi-Suen.01.07.14,85.0714
{d}nanna-ma-ba,['intermediary'],None,303404,Ibbi-Suen.01.07.14,85.0714
{d}nanše-GIR₂@g-gal,['representative'],None,303405,Amar-Suen.03.06.07,69.0607
na-lu₅,['source'],PN,303405,Amar-Suen.03.06.07,69.0607
maš-gu-[la],['recipient'],None,303406,Shulgi.48.09.00,66.0900
{d}šul-gi-iri-mu,['intermediary'],None,303407,Amar-Suen.08.07.18,74.0718
u₂-ta-mi-šar-ra-am,['source'],None,303407,Amar-Suen.08.07.18,74.0718
ab-ba-sa₆-ga,['source'],None,303409,Amar-Suen.05.03.02,71.0302
tu-ra-am-{d}da-gan,['recipient'],None,303409,Amar-Suen.05.03.02,71.0302
a₂-bi₂-la-tum,['source'],None,303410,Shulgi.42.01.00,60.0100
in-ta-e₃-a,['source'],None,303411,Shu-Suen.03.07.10,78.0710
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],303411,Shu-Suen.03.07.10,78.0710
ip-qu₂-ša,['intermediary'],šagia[cup-bearer],303412,Shulgi.44.01.27,62.0127
{d}nanše-GIR₂@g-gal,['representative'],None,303412,Shulgi.44.01.27,62.0127
ARAD₂-mu,['representative'],None,303413,Shu-Suen.03.11.19,78.1119
in-ta-e₃-a,['source'],PN,303413,Shu-Suen.03.11.19,78.1119
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],303413,Shu-Suen.03.11.19,78.1119
lu₂-a₂-zi-da,['representative'],None,303414,Shu-Suen.01.06.01,76.0601
in-ta-e₃-a,['recipient'],None,303414,Shu-Suen.01.06.01,76.0601
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],303414,Shu-Suen.01.06.01,76.0601
na-sa₆,['source'],PN,303420,Amar-Suen.01.01.00,67.0100
{d}nanše-GIR₂@g-gal,['representative'],None,303422,Shulgi.46.03.15,64.0315
na-lu₅,['source'],None,303422,Shulgi.46.03.15,64.0315
ab-ba-sa₆-ga,['source'],None,303424,Amar-Suen.05.04.16,71.0416
in-ta-e₃-a,['recipient'],None,303424,Amar-Suen.05.04.16,71.0416
lu₂-dingir-ra,['source'],None,303426,Shulgi.47.05.02,65.0502
ur-nigar{gar},['recipient'],None,303426,Shulgi.47.05.02,65.0502
ur-šu-ga-lam-ma,['source'],None,303429,Shu-Suen.07.12.00,82.1200
{d}šul-gi-a-a-mu,['source'],None,303434,Amar-Suen.04.11.01,70.1101
{d}šul-gi-iri-mu,['recipient'],None,303434,Amar-Suen.04.11.01,70.1101
lu₂-dingir-ra,['source'],None,303435,Amar-Suen.06.08.24,72.0824
{d}šul-gi-iri-mu,['recipient'],None,303435,Amar-Suen.06.08.24,72.0824
a₂-bi₂-la-tum,['recipient'],None,303436,Shulgi.42.08.16,60.0816
be-li₂-i₃-li₂,['source'],None,303437,Shu-Suen.02.03.00,77.0300
{d}šul-gi-ad-lal₃,['intermediary'],None,303439,Amar-Suen.03.03.00 (us2 year),69.0300
ab-ba-sa₆-ga,['source'],None,303440,Amar-Suen.04.10.13,70.1013
{d}šul-gi-a-a-mu,['recipient'],None,303440,Amar-Suen.04.10.13,70.1013
{d}nanše-GIR₂@g-gal,['representative'],None,303441,Shulgi.47.05.25 (us2 year),65.0525
na-lu₅,['source'],None,303441,Shulgi.47.05.25 (us2 year),65.0525
nu-hi-dingir,['representative'],sukkal[secretary],303442,Shulgi.47.02.00 (us2 year),65.0200
lu₂-dingir-ra,['source'],None,303442,Shulgi.47.02.00 (us2 year),65.0200
lu₂-dingir-ra,['source'],None,303443,Amar-Suen.02.03.22,68.0322
ur-nigar{gar},['recipient'],None,303443,Amar-Suen.02.03.22,68.0322
lu₂-dingir-ra,['source'],None,303444,Amar-Suen.02.03.30,68.0330
ur-nigar{gar},['recipient'],None,303444,Amar-Suen.02.03.30,68.0330
ur-nigar{gar},['recipient'],None,303445,Amar-Suen.01.09.12,67.0912
lu₂-dingir-ra,['source'],None,303446,Shulgi.46.05.20,64.0520
ur-nigar{gar},['recipient'],None,303446,Shulgi.46.05.20,64.0520
lu₂-{d}nanna,['new owner'],šabra[administrator],303447,Shulgi.48.06.03 (us2-us2 year),66.0603
ur-{d}šul-pa-e₃,['new owner'],X,303447,Shulgi.48.06.03 (us2-us2 year),66.0603
bu-u₂-du,['new owner'],None,303447,Shulgi.48.06.03 (us2-us2 year),66.0603
lu₂-{d}nanna,['new owner'],nubanda[overseer],303447,Shulgi.48.06.03 (us2-us2 year),66.0603
{d}nanše-GIR₂@g-gal,['representative'],None,303447,Shulgi.48.06.03 (us2-us2 year),66.0603
na-sa₆,['source'],PN,303447,Shulgi.48.06.03 (us2-us2 year),66.0603
lu₂-dingir-ra,['source'],None,303448,Amar-Suen.01.12.03,67.1203
ur-nigar{gar},['recipient'],None,303448,Amar-Suen.01.12.03,67.1203
er₃-ra-na-da,['representative'],None,303452,--.--.--.20 ?,
en-{d}nanše-ki-ag₂,['representative'],None,303452,--.--.--.20 ?,
lu₂-giri₁₇-zal,['recipient'],nagada[herdsman],303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
a-a-kal-la,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
lu₂-{d}en-lil₂-la₂,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
lu₂-{d}inanna,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
šeš-šeš,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
nar-zi,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
a₂-u₂-u₂,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
lu₂-{d}dumu-zi-[da,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
i-bi₂-[...,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
a-ab-ba-a,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
dingir-ba-ni,['recipient'],None,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
ur-ku₃-nun-na,['source'],PN,303453,"Shu-Suen.04.01.00 ?, Shu-Suen.04.12.00 ?",79.0100
ab-ba-sa₆-ga,['source'],None,303454,Amar-Suen.04.04.07,70.0407
in-ta-e₃-a,['recipient'],None,303454,Amar-Suen.04.04.07,70.0407
ab-ba-sa₆-ga,['source'],None,303456,Amar-Suen.05.10.14,71.1014
in-ta-e₃-a,['recipient'],None,303456,Amar-Suen.05.10.14,71.1014
in-ta-e₃-a,['source'],PN,303457,Shu-Suen.01.01.28,76.0128
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],303457,Shu-Suen.01.01.28,76.0128
na-sa₆,['source'],None,303458,Shulgi.48.08.00,66.0800
ur-šu-ga-lam-ma,['recipient'],None,303459,"Amar-Suen.05.01.00, Amar-Suen.05.12.00",71.0100
ab-ba-sa₆-ga,['source'],PN,303459,"Amar-Suen.05.01.00, Amar-Suen.05.12.00",71.0100
lu₂-dingir-ra,['source'],None,303461,Shulgi.46.05.25,64.0525
ur-nigar{gar},['recipient'],None,303461,Shulgi.46.05.25,64.0525
na-lu₅,['source'],None,303462,Amar-Suen.01.08.26,67.0826
ur-nigar{gar},['recipient'],None,303462,Amar-Suen.01.08.26,67.0826
a₂-bi₂-la-tum,['recipient'],None,303465,Shulgi.41.12.00 (us2-us2 year),59.1200
ab-ba-sa₆-ga,['source'],PN,303466,Amar-Suen.08.11.09,74.1109
da-a-ti,['intermediary'],dubsar[scribe],303466,Amar-Suen.08.11.09,74.1109
na-lu₅,['source'],None,303467,Shulgi.46.06.30,64.0630
ur-nigar{gar},['recipient'],None,303467,Shulgi.46.06.30,64.0630
zu-ba-ga,['source'],None,303469,Shu-Suen.01.05.02,76.0502
{d}šul-gi-iri-mu,['recipient'],None,303469,Shu-Suen.01.05.02,76.0502
na-lu₅,['source'],None,303470,Shulgi.44.04.05,62.0405
ur-nigar{gar},['recipient'],None,303470,Shulgi.44.04.05,62.0405
na-lu₅,['source'],None,303471,Amar-Suen.01.09.02,67.0902
ur-nigar{gar},['recipient'],None,303471,Amar-Suen.01.09.02,67.0902
na-lu₅,['source'],None,303472,Amar-Suen.03.01.10,69.0110
ur-nigar{gar},['recipient'],None,303472,Amar-Suen.03.01.10,69.0110
na-lu₅,['source'],None,303473,Amar-Suen.01.04.04,67.0404
ur-nigar{gar},['recipient'],None,303473,Amar-Suen.01.04.04,67.0404
na-lu₅,['source'],None,303474,Shulgi.46.04.10 (us2 year),64.0410
ur-nigar{gar},['recipient'],None,303474,Shulgi.46.04.10 (us2 year),64.0410
na-lu₅,['source'],None,303475,Amar-Suen.03.04.13,69.0413
{d}šul-gi-iri-mu,['recipient'],None,303475,Amar-Suen.03.04.13,69.0413
en-dingir-mu,['source'],None,303476,Amar-Suen.03.09.12,69.0912
{d}šul-gi-iri-mu,['recipient'],None,303476,Amar-Suen.03.09.12,69.0912
lu₂-dingir-ra,['source'],None,303477,Amar-Suen.08.06.00,74.0600
{d}[šul-gi-iri-mu],['recipient'],None,303478,Shu-Suen.01.05.--,76.0500
na-lu₅,['source'],None,303479,Shulgi.48.01.18,66.0118
ur-nigar{gar},['recipient'],None,303479,Shulgi.48.01.18,66.0118
na-lu₅,['source'],None,303480,Shulgi.46.01.27,64.0127
ur-nigar{gar},['recipient'],None,303480,Shulgi.46.01.27,64.0127
lu₂-dingir-ra,['source'],None,303481,Shulgi.47.10.04 (us2 year),65.1004
ur-nigar{gar},['recipient'],None,303481,Shulgi.47.10.04 (us2 year),65.1004
lu₂-dingir-ra,['source'],None,303482,Shulgi.46.03.23,64.0323
ur-nigar{gar},['recipient'],None,303482,Shulgi.46.03.23,64.0323
na-lu₅,['source'],None,303483,Shulgi.48.12.14,66.1214
ur-nigar{gar},['recipient'],None,303483,Shulgi.48.12.14,66.1214
en-dingir-mu,['source'],None,303484,Amar-Suen.08.04.03,74.0403
{d}šul-gi-iri-mu,['recipient'],None,303484,Amar-Suen.08.04.03,74.0403
na-lu₅,['source'],None,303485,Shulgi.46.04.12 (us2 year),64.0412
ur-nigar{gar},['recipient'],None,303485,Shulgi.46.04.12 (us2 year),64.0412
na-lu₅,['source'],None,303486,Shulgi.45.07.09 (us2 year),63.0709
ur-nigar{gar},['recipient'],None,303486,Shulgi.45.07.09 (us2 year),63.0709
ab-ba-sa₆-ga,['source'],None,303487,Amar-Suen.01.11.21,67.1121
lu₂-dingir-ra,['recipient'],None,303487,Amar-Suen.01.11.21,67.1121
na-lu₅,['source'],None,303488,Shulgi.44.05.03,62.0503
ur-nigar{gar},['recipient'],None,303488,Shulgi.44.05.03,62.0503
na-lu₅,['source'],None,303489,Shulgi.44.04.28,62.0428
ur-nigar{gar},['recipient'],None,303489,Shulgi.44.04.28,62.0428
na-lu₅,['source'],None,303490,Amar-Suen.08.04.09,74.0409
{d}šul-gi-iri-mu,['recipient'],None,303490,Amar-Suen.08.04.09,74.0409
na-lu₅,['source'],None,303491,Shulgi.47.02.09 (us2 year),65.0209
ur-nigar{gar},['recipient'],None,303491,Shulgi.47.02.09 (us2 year),65.0209
u₂-ta₂-mi-šar-ra-am,['representative'],None,303492,Amar-Suen.07.10.01,73.1001
na-lu₅,['source'],None,303492,Amar-Suen.07.10.01,73.1001
lu₂-dingir-ra,['source'],None,303494,Shulgi.46.11.19,64.1119
ur-nigar{gar},['recipient'],None,303494,Shulgi.46.11.19,64.1119
na-lu₅,['source'],None,303495,Shulgi.46.03.14 (us2 year),64.0314
ur-nigar{gar},['recipient'],None,303495,Shulgi.46.03.14 (us2 year),64.0314
na-lu₅,['source'],None,303496,Shulgi.44.12.26,62.1226
ur-nigar{gar},['recipient'],None,303496,Shulgi.44.12.26,62.1226
ab-ba-sa₆-ga,['source'],None,303497,Amar-Suen.02.11.18,68.1118
{d}šul-gi-a-a-mu,['recipient'],None,303497,Amar-Suen.02.11.18,68.1118
lu₂-dingir-ra,['source'],None,303500,Shulgi.46.10.05,64.1005
ur-nigar{gar},['recipient'],None,303500,Shulgi.46.10.05,64.1005
ab-ba-sa₆-ga,['source'],None,303501,Amar-Suen.03.10.30,69.1030
in-ta-e₃-a,['recipient'],None,303501,Amar-Suen.03.10.30,69.1030
tah-ša-tal,['source'],None,303502,Amar-Suen.08.09.10,74.0910
{d}šul-gi-iri-mu,['recipient'],None,303502,Amar-Suen.08.09.10,74.0910
a-hu-ni,['source'],None,303504,Shulgi.45.12.00,63.1200
ur-nigar{gar},['recipient'],None,303504,Shulgi.45.12.00,63.1200
i₃-lal₃-lum,['representative'],None,303505,Amar-Suen.05.08.17,71.0817
ab-ba-sa₆-ga,['source'],PN,303505,Amar-Suen.05.08.17,71.0817
