name,profession,p index
la-na,kurušda[fattener],125745
la-na,kurušda[fattener],125749
la-na,kurušda[fattener],125750
lugal-a₂-zi-da,šabra[administrator],125751
nin-ne-na-ba,dumu[child],125751
nu-ur₂-{d}suen,dubsar[scribe],125751
lugal-a₂-zi-da,šabra[administrator],125752
{d}nanna-ma-ba,dubsar[scribe],125752
lu₂-dingir-ra,šabra[administrator],125754
ku₃?-gi-li,nagada[herdsman],125756
ha-ar-bi₂-in,nagada[herdsman],125756
dingir-dan,nagada[herdsman],125756
a₂-bi₂-li₂,u[and],125757
ur-{d}ba-ba₆,dumu[child],125757
ur-mes,šakkanak[general],125757
ma-ma-keš₂,egia[bride],125757
bu-zu-zu,šagia[cup-bearer],125757
e-la-ak-nu-id,u[and],125757
na-ra-am-i₃-li₂,mu[year],125757
ur-mes,šabra[administrator],125757
{d}suen-a-bu-šu,šagia[cup-bearer],125758
ur-mes,ensik[ruler],125758
ma-šum,dubsar[scribe],125758
uš-mu,dubsar[scribe],125758
na-ap-la-nu-um,MAR.TU[westerner],125760
dingir-su₂-ra-bi₂,sipad[shepherd],125760
a-hu-wa-qar,ensik[ruler],125760
ur-sa₆-sa₆-ga,ensik[ruler],125760
a-ta₂-kal₂-šum,uddatuš[jester],125760
lu₂-u₁₈-um,ŋešdu[breeder],125761
lu₂-u₁₈-um,niga[fattened],125761
šu-la-num₂,sipad[shepherd],125762
zu-u₂-zu,šarrabdu[administrator],125762
kur-bi-la-ak,PN,125762
ARAD₂-mu,sukkalmah[official],125770
ab-ba-sa₆-ga,PN,125770
da-a-ti,dubsar[scribe],125770
dingir-DI-ma-at,šagia[cup-bearer],125771
lu₂-{d}nanna,šabra[administrator],125772
ur-{d}ba-ba₆,muhaldim[cook],125775
i-su₂-a-ri₂-ik,šabra[administrator],125780
na-sa₆,PN,125781
ur-{d}šul-pa-e₃,muhaldim[cook],125788
lugal-šuba-zi,sukkal[secretary],125789
la-ni,sukkalmah[official],125790
gu₃-de₂-a,ŋar[place],125792
na-sa₆,ŋar[place],125798
lu₂-{d}nin-šubur,santanak[gardener],125808
{d}amar-{d}suen,lugal[king],125817
ur-mes,ensik[ruler],125819
inim-{d}nanna,zu[material],125821
al-la-gi-na,sukkal[secretary],125823
šeš-da-da,FN,125826
hu-un-{d}šul-gi,X,125827
gu-du-me-ri-iš,X,125827
šu-e₂-a,sukkal[secretary],125828
ur-tum-ma-al,šarrabdu[administrator],125828
nu-ur₂-{d}suen,dubsar[scribe],125829
ur-mes,šagia[cup-bearer],125831
na-sa₆,PN,125831
ur-{d}ba-ba₆,šabra[administrator],125832
šu-e₂-a,šabra[administrator],125832
ur-{d}ba-ba₆,šabra[administrator],125832
{d}šul-gi-ra,u[and],125833
šar-ru-um-i₃-li₂,šagia[cup-bearer],125833
{d}šul-gi-a-a-mu,PN,125833
šeš-da-da,sukkal[secretary],125834
ur-nigar{gar},kaguruk[supervisor],125834
lugal-inim-gi-na,sukkal[secretary],125835
lugal-a₂-zi-da,šabra[administrator],125836
nu-ur₂-{d}suen,dubsar[scribe],125836
a-da-lal₃,X,125838
lu₂-{d}nanna,nubanda[overseer],125838
lu₂-uru₁₁{ki},ragaba[rider],125838
lu₂-{d}suen,sukkal[secretary],125839
ur-nigar{gar},kaguruk[supervisor],125839
{d}utu-a₂-dah,ragaba[rider],125839
ur-sa₆-ga,šabra[administrator],125839
ar-ši-ah,ensik[ruler],125840
ur-{d}lamma,ensik[ruler],125841
{d}gur₈-gur₈,PN,125846
igi-kar₂,X,125847
ur-ku₃-nun-na,PN,125847
lu₂-ša-lim,dubsar[scribe],125847
mu-da-nu-um,MAR.TU[westerner],125849
e₂-a-dingir,PN,125850
ur-{d}ba-ba₆,muhaldim[cook],125852
ha-ba-lu₅-ge₂,ensik[ruler],125854
iš-me-dingir,sipad[shepherd],125855
in-ta-e₃-a,PN,125855
{d}šul-gi-mi-šar,eme[donkey],125856
{d}šu-{d}suen-na-ra-am-{d}en-lil₂,ragaba[rider],125856
nu-ur₂-{d}iškur,dubsar[scribe],125856
ur-nig₂,X,125857
ur-sa₆-ga,sukkal[secretary],125858
{d}iškur-illat,šarrabdu[administrator],125858
ha-la-ti,emeda[nursemaid],125859
nu-ur₂-{d}iškur,dubsar[scribe],125859
šu-{d}šul-gi,šuʾi[barber],125861
a-hu-we-er,PN,125861
ha-da-ti,šarrabdu[administrator],125861
ur-{d}iškur,ensik[ruler],125865
{d}nanna-ma-ba,dubsar[scribe],125869
ta₂-bur-PA-tum,egia[bride],125870
nu-ur₂-{d}iškur,dubsar[scribe],125870
{d}utu-bar-ra,lu[person],125871
lu₂-ša-lim,dubsar[scribe],125871
lu₂-{d}nin-šubur,šabra[administrator],125873
ki-{d}suen,e[house],125876
dingir-dan,sukkal[secretary],125877
{d}nanna-ma-ba,dubsar[scribe],125878
amar-{d}šul-gi-ra,FN,125879
ri-ba-ga-da,ragaba[rider],125880
a-na-ti,sukkal[secretary],125880
nu-ur₂-{d}iškur,dubsar[scribe],125880
dingir-ba-ni,sipad[shepherd],125883
a-ba-{d}en-lil₂-gin₇,PN,125884
ur-{d}en-lil₂-la₂,dubsar[scribe],125884
{d}nanna-ma-ba,dubsar[scribe],125886
a-bi₂-a,dumu[child],125887
ši-il-ni-gi,lu[person],125889
a-ab-mi-ra-din,lu[person],125889
lugal-inim-gi-na,sukkal[secretary],125889
šar-ru-um-i₃-li₂,ensik[ruler],125891
i-la-bu-i-ga-tu,ragaba[rider],125892
lugal-ra,kaš[beer],125892
nu-ur₂-{d}iškur,dubsar[scribe],125892
ar-ši-ah!,ensik[ruler],125893
in-ta-e₃-a,PN,125894
nu-ur₂-{d}iškur,dubsar[scribe],125896
la-na,kurušda[fattener],125897
la-na,kurušda[fattener],125900
ib-ni-{d}iškur,šarrabdu[administrator],125901
en-nam-{d}šul-gi,muhaldim[cook],125903
ha-ni,sukkal[secretary],125903
hu-la-al,dubsar[scribe],125903
a₂-ge₆-ba-a,lugal[king],125905
{d}nanna-kam,sukkal[secretary],125905
ARAD₂-mu,sukkal[secretary],125905
nu-ur₂-{d}iškur,dubsar[scribe],125907
nu-ur₂-{d}suen,dubsar[scribe],125908
nu-ur₂-{d}suen,dubsar[scribe],125909
in-ta-e₃-a,PN,125921
gu₃-de₂-a,damgar[merchant],125924
lugal-e₂-[mah-e],MAR.TU[westerner],125924
na-sa₆,PN,125924
kal-la-mu,ensik[ruler],125925
id-ni-{d}suen,dumu[child],125925
a-hu-we-er,PN,125930
du-u₂-du,PN,125930
na-lu₅,AN,125930
NE-NE,AN,125931
lugal-u₄-su₃-[še₃,AN,125931
da-a-a,AN,125931
ur-{d}ba-[ba₆,AN,125931
gu₂-lu-ub₂,lugal[king],125934
{d}šul-gi-si₂-im-tum-ma-kam,PN,125934
šu-ma-ma,uddatuš[jester],125937
šu-{d}šul-gi,šuʾi[barber],125937
nu-ur₂-{d}iškur,dubsar[scribe],125937
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],125939
ur-me-me,šarrabdu[administrator],125939
amar-{d}da-mu,ensik[ruler],125940
šu-er₃-ra,lu[person],125940
šu-{d}en-lil₂,dumu[child],125941
a-gu-a,erin[people],125941
u₃-zi-nu-ri,dubsar[scribe],125941
ur-{d}en-ki,dumu[child],125941
du-šu-mu-um,erin[people],125941
ša-lim-a-hu-um,ziʾa[worker],125941
lu₂-{d}nin-šubur,dumu[child],125941
ki-{d}suen,eʾud[week],125943
maš-tur,šagia[cup-bearer],125943
ur-sa₆-ga,lu[person],125943
šar-ru-um-i₃-li₂,šagia[cup-bearer],125943
e₂-a-i₃-li₂,u,125945
i-ri-ib₂,nubanda[overseer],125945
{d}amar-{d}suen-ka,e[house],125945
dingir-dan,šabra[administrator],125945
en-um-i₃-li₂,kugdim[smith],125945
še-ilₓ(KAR₂)?-ha,nubanda[overseer],125945
hu-un-{d}šul-gi,X,125945
me-ra-ah-{d}šul-gi,dumu[child],125945
ha-ri-iš-hu-un,AN,125945
a-za-ba-an,dumu[child],125945
te-u₃,dumu[child],125945
ur-{d}lugal-edin-ka,kurušda[fattener],125946
ri-ga-ba-da,ragaba[rider],125948
he?-da-ti,šarrabdu[administrator],125948
ša₃-kal,ri[impose],125951
{d}nanna-zi-ša₃-gal₂,ensik[ruler],125953
šu-eš₁₈?-dar?,ugula[overseer],125956
uz-tur,n,125957
uz-tur,n,125957
lil₂-lil₂-ri,gub[stand],125959
{d}suen-il-šu,šagia[cup-bearer],125961
ur-me-me,šarrabdu[administrator],125961
ig-kid,gid[long],125962
kal-{d}šul-gi,idu[doorkeeper],125962
ig-kid,gid[long],125962
giri₃-gub,kan[gate],125962
{d}nanna-lugal,PN,125962
e₂-kisal,gid[long],125962
e₂-kisal,e[house],125962
e₂-uš-bar,nakabtum[stockyard?],125962
wa-ta₂-ru-um,X,125962
lu₂-sa₆-ga,PN,125963
šu-e₂-a,kuš[official],125963
{d}x-{d}]suen,lugal[king],125963
a₂-bi₂-li₂,ragaba[rider],125964
na-ap-la-num₂,MAR.TU[westerner],125964
ad-ga-nu-um,MAR.TU[westerner],125964
it-hi-pa₂-tal,lu[person],125964
ad-da-gi-na,lu[person],125964
hu-li-bar,lu[person],125964
šu-eš₁₈?-dar?,lu[person],125964
na-ra-am-{d}iškur,sukkal[secretary],125964
ur-{d}ba-ba₆,muhaldim[cook],125964
ab-ba-sa₆-ga,PN,125964
ur-mes,bisaŋdubak[archivist],125966
ad?-da-kal-la,dumu[child],125966
lu₂-{d}nin-gir₂-su,dumu[child],125966
a-da-lal₃?,kaguruk[supervisor],125966
ur-{d}nin-geš-zi-da,nubanda[overseer],125966
i-di₃-e₂-a,kuš[official],125966
a-tu-ma-ma,malah[sailor],125966
ku-da-num₂,sukkal[secretary],125966
ur-{d}dumu-zi-da,FN,125966
ur-{d}ba-ba₆,lu[person],125966
al-la,X,125966
ur-{d}nanše,kurušda[fattener],125966
lu₂-iri-ki,kaguruk[supervisor],125968
[giri₃]-lugal-iti-da,AN,125968
{d}amar-{d}suen,e[house],125970
da-a-a-ti,dubsar[scribe],125970
tu-li₂-id-{d}utu-ši,erešdiŋir[priestess],125971
a-hu-ni,šagia[cup-bearer],125971
{d}]šul-gi-a-a-mu,u,125973
za-ri₂-iq,ensik[ruler],125973
ur-{d}ba-ba₆,dumu[child],125973
{d}nanna-zi-ša₃-gal₂,ensik[ruler],125973
{d}šara₂-kam,ensik[ruler],125973
ama-zi-mu,šabra[administrator],125973
lu₂-dingir-ra,ensik[ruler],125973
ar-ši-ah,ensik[ruler],125973
ur-{d}ba-ba₆,šabra[administrator],125973
{d}nanna-ki-ag₂,šabra[administrator],125973
{d}en-lil₂-zi-ša₃-gal₂,PN,125975
i-zu-sa-bar,dubsar[scribe],125975
a-hu-um-ba-ni,ensik[ruler],125976
ARAD₂-[x,u,125976
ARAD₂-{d}nanna,nubanda[overseer],125976
{d}nanna-ma-ba,dubsar[scribe],125976
maš-sa₆-sa₆,šagia[cup-bearer],125977
da-a-a,nubanda[overseer],125977
{d}nanna-ma-ba,dubsar[scribe],125977
{d}šu-{d}suen-i₃-pa₂-la-ah-{d}en-lil₂,šagia[cup-bearer],125979
{d}suen-a-bu-šu,šagia[cup-bearer],125979
{d}suen-a-bu-šu,šagia[cup-bearer],125979
{d}šu-{d}suen-i₃-pa₂-la-ah-{d}en-lil₂,šagia[cup-bearer],125979
{d}suen-a-bu-šu,šagia[cup-bearer],125979
a-hu-ni,šagia[cup-bearer],125979
a-ba-{d}en-lil₂-gin₇,PN,125979
lu₂-{d}nin-šubur,dubsar[scribe],125979
nu-ur₂-{d}suen,šatam[official],125979
an-ne₂-ba,AN,125979
lugal-amar-ku₃,dubsar[scribe],125980
na-sa₆,kurušda[fattener],125980
na-silim,šabra[administrator],125982
šu-{d}šul-gi,nubanda[overseer],125982
pi₂-ir-ha-šum,sukkal[secretary],125982
nu-ur₂-{d}suen,dubsar[scribe],125982
a-bu-du₁₀,lu[person],125983
i₃-li₂-be-li₂,sukkal[secretary],125983
ARAD₂-mu,sukkal[secretary],125983
ad-da-kal-la,dubsar[scribe],125983
lu₂-{d}nin-gir₂-su,kurušda[fattener],125986
i₃-kal-la,muhaldim[cook],125987
zu-ba-ga,PN,125988
ad-da-kal-la,dubsar[scribe],125988
na-lu₅,PN,125989
ur-{d}nun-gal,idu[doorkeeper],125990
nu-[ur₂-{d}x,u,125992
nu-ur₂-{d}suen,dubsar[scribe],125992
ur-{d}ba-ba₆,X,125994
ur-nigar{gar},muhaldim[cook],125994
{d}šul-gi-iri-mu,ŋiri[foot],125994
na-ap-la-num₂?,MAR.TU[westerner],125995
lugal-inim-gi-na,sukkal[secretary],125995
u₂-la-li₂-iš,ragaba[rider],125995
nu-ur₂-{d}suen,dubsar[scribe],125995
sa₂-ah-ha,GN,125999
ARAD₂-{d}nanna,sukkalmah[official],125999
ur-{d}nanna,ensik[ruler],126004
nu-ur₂-{d}suen,dubsar[scribe],126004
{d}nanna-ma-ba,dubsar[scribe],126005
i-bi₂-zu,kuš[official],126006
šar-ru-um-i₃-li₂,dikud[judge],126006
nu-ur₂-{d}suen,dubsar[scribe],126007
ur-uš-gid₂-da,dubsar[scribe],126008
ri#-iz-dingir,šarrabdu[administrator],126008
ri-[x],u,126009
ur-{d}da-mu,lumah[priest],126009
iš-me-{d}da-gan,lu[person],126010
bu-du-ur₂,lu[person],126010
i₃-li₂-{d}da-gan,lu[person],126010
na-[...],lu[person],126010
lugal-inim-gi-na,sukkal[secretary],126010
lu₂-da-gi-a,PN,126010
hu-un-ti-ba,lu[person],126010
šu-{d}iškur,sipad[shepherd],126010
lu₂?-dingir-ra,PN,126010
šeš-da-da,FN,126011
lu₂-dingir-ra,engar[farmer],126011
šeš-kal-la,agaʾus[soldier],126011
bi₂-za-ti,nubanda[overseer],126011
ta₂-hi-še-en,agaʾus[soldier],126011
er₃-ra-ba-ni,nubanda[overseer],126011
ur-mes,ensik[ruler],126013
hu-li-bar,ensik[ruler],126013
{d}nanna-ma-ba,dubsar[scribe],126013
ab-ba-sa₆-ga,PN,126017
nu-ur₂-{d}suen,dubsar[scribe],126020
ur-{d}en-lil₂]-la₂,dubsar[scribe],126021
lu₂-{d}nin-gir₂-su,kurušda[fattener],126022
e₂-x,u,126024
la-na,kurušda[fattener],126027
lu₂-gu-e₂,AN,126029
la-na,kurušda[fattener],126031
la-na,kurušda[fattener],126032
a-ba-{d}en-lil₂-gin₇,PN,126033
ur-{d}šul-gi-ra,šarrabdu[administrator],126033
an-ne₂,kurušda[fattener],126034
la-na,kurušda[fattener],126035
lugal-a₂-zi-da,šabra[administrator],126037
{d}nanna-ma-ba,dubsar[scribe],126037
ur-{d}ig-alim,kurušda[fattener],126038
{d}nanna-[ma]-ba,dubsar[scribe],126039
la-na,kurušda[fattener],126041
mi-da-a,lu[person],126055
lu₂-{d}inanna,muhaldim[cook],126062
lu₂-u₁₈-um,niga[fattened],126076
lu₂-me-lam₂,nagada[herdsman],126078
{d}en-lil₂-la₂,dim[create],126082
ka₅-a-mu,PN,126084
lum-ma,šabra[administrator],126085
dingir-ra-bi₂,nubanda[overseer],126085
lugal-a₂-zi-da,šabra[administrator],126085
nu-ur₂-{d}suen,dubsar[scribe],126085
ur-{d}šul-pa-e₃,muhaldim[cook],126087
dingir-dan,sukkal[secretary],126087
lu₂-{d}nin-gir₂-su,kurušda[fattener],126089
lu₂-{d}nin-gir₂-su,kurušda[fattener],126092
lu₂-{d}nin-gir₂-su,kurušda[fattener],126095
la-na,kurušda[fattener],126096
{d}nanna-igi-du,šagia[cup-bearer],126097
lugal-amar-ku₃,PN,126097
ur-šu-ku₃-ga,irara[oil-presser],126099
la-na,kurušda[fattener],126101
la-na,kurušda[fattener],126102
lu₂-{d}nin-gir₂-su,kurušda[fattener],126103
la-na,kurušda[fattener],126104
lu₂-sa₆-ga,dubsar[scribe],126108
{d}šul-gi-iri-mu,sukkal[secretary],126109
la-na,kurušda[fattener],126112
lugal-ma₂-gur₈-re,unud[cowherd],126113
la-na,kurušda[fattener],126115
nu-ur₂-{d}iškur,dubsar[scribe],126116
la-na,kurušda[fattener],126117
a-hu-ni,kuš[official],126118
la-na,kurušda[fattener],126120
la-na,kurušda[fattener],126121
la-na,kurušda[fattener],126122
la-na,kurušda[fattener],126123
lu₂-{d}nin-gir₂-su,kurušda[fattener],126125
la-na,kurušda[fattener],126126
lu₂-{d}nin-gir₂-su,kurušda[fattener],126127
la-na,kurušda[fattener],126128
la-na,kurušda[fattener],126130
lu₂-{d}nin-gir₂-su,kurušda[fattener],126133
lu₂-{d}nin-gir₂-su,kurušda[fattener],126135
lu₂-{d}nin-gir₂-su,kurušda[fattener],126136
lu₂-{d}nin-gir₂-su,kurušda[fattener],126137
lu₂-{d}nin-gir₂-su,kurušda[fattener],126138
gu-za-ni,kurušda[fattener],126139
en-e,iri[city],126142
na-bi₂-{d}suen,sukkal[secretary],126142
a-ba-{d}en-lil₂-gin₇,ragaba[rider],126142
en-e-ne,FN,126142
a-ba-{d}en-lil₂-gin₇,ragaba[rider],126142
a-ba-{d}en-lil₂-gin₇,ragaba[rider],126142
lu₂-dingir-ra,PN,126142
lu₂-dingir-ra,dumu[child],126142
lu₂-dingir-ra,dumu[child],126142
ab-ba-sa₆-ga,PN,126150
lu₂-{d}nanna,šabra[administrator],126162
lu₂-{d}nin-šubur,šabra[administrator],126162
šeš-zi-mu,šabra[administrator],126162
ur-{d}nin-gal,šabra[administrator],126162
ur-{d}nin-gubalag,šabra[administrator],126162
[šu-da-da],nagada[herdsman],126167
en-um-i₃-li₂,nagada[herdsman],126167
i-bi₂,nagada[herdsman],126167
ur-{d}lamma,nagada[herdsman],126167
[ur]-me-me,nagada[herdsman],126167
šu-ni-an-nam,nagada[herdsman],126167
ur-lugal,nagada[herdsman],126167
ur-al-la,nagada[herdsman],126167
er₃-re-šum,nagada[herdsman],126167
[...]-da#!,nagada[herdsman],126167
be-li₂-kal,kuš[official],126168
tab-ba-i₃-li₂,dumu[child],126168
ur-tum-ma-al,dumu[child],126168
ur-mes,ensik[ruler],126168
lugal#?-[...],FN,126168
nu-ur₂-{d}suen,dubsar[scribe],126168
šu-i₃-li₂,nagada[herdsman],126169
ab-ba-sa₆-ga,u,126170
ur-sa₆-ga,AN,126170
ab-ba-sa₆-ga,AN,126170
mu-x-x,PN,126170
ur-{d#}šul#-[...],dumu[child],126170
ur-{d}šul-pa-e₃,muhaldim[cook],126170
lu₂-dingir-ra,mu[year],126170
dingir-dan,sukkal[secretary],126170
ur-sa₆-ga,en[cvne],126170
ur-{d}šul-pa-e₃,mu[year],126170
lugal-a₂-zi-da,dubsarmah[official],126170
lu₂-dingir-ra,lu[person],126170
šu-da-da,AN,126170
ta₂-din-eš₁₈-dar,X,126170
lugal-iti-da,u,126170
{d}nanše-kam,u,126170
šu-{d}suen#,AN,126170
ur-{d}šul-pa-e₃,AN,126170
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],126171
ur-ku₃-nun-na,PN,126171
uš-mu,dubsar[scribe],126171
uš-mu,dubsar[scribe],126171
ur-{d}šul-pa-e₃,lu[person],126172
la-ba-na-am-zi,lu[person],126172
ad-da-[bu-ni]-hu-tah,lu[person],126172
la-ma-har,šagia[cup-bearer],126174
na-lu₅,PN,126174
ur]-tilla₃#,saŋŋa[official],126175
lu₂-sa₆-ga,unud[cowherd],126175
ab-ba-sa₆-<ga>,PN,126176
{d}amar-{d}suen,lugal[king],126176
na-ap-la-num₂,MAR.TU[westerner],126177
i-di₃-a,dikud[judge],126177
šu-ma-ma,uddatuš[jester],126177
na-ra-am-{d}iškur,nubanda[overseer],126177
ab-ba-sa₆-ga,PN,126177
ab-ba-sa₆-ga,PN,126179
šu-i₃-li₂,sipad[shepherd],126188
ab-ba-sa₆-ga,PN,126188
ab-ba-sa₆-ga,PN,126201
lu₂-{d}nin-gir₂-su,nagada[herdsman],126211
[lu₂-u₁₈]-um,niga[fattened],126215
ab-ba-sa₆-ga,PN,126220
ab-ba-sa₆-ga,PN,126222
lu₂-dingir-ra,šabra[administrator],126237
ur-sa₆-ga,sukkal[secretary],126251
ab-ba-sa₆-ga,PN,126251
lu₂-{d}nanna,šabra[administrator],126253
lu₂-ma-nu-um,MAR.TU[westerner],126259
[{d}nanna-kam],sukkal[secretary],126264
[ga-da-bi,lu[person],126264
ha-[li₂,sukkal[secretary],126264
{d}šu-{d}suen-wu-zu-um-i-šar#-re,lu[person],126264
šu-eš₁₈-dar,sukkal[secretary],126264
a-hu-we#-er#-[ta,PN,126264
ur#-[{d}lugal-banda₃{da},dubsar[scribe],126264
ur#-[{d}gilgamesₓ(|BIL₃.GA.MES|),šarrabdu[administrator],126264
lugal-ezem,dubsar[scribe],126266
{d}amar-{d}suen,lugal[king],126271
a-hu-um,unud[cowherd],126272
lugal-KU,unud[cowherd],126272
ur-{d}ba-ba₆,unud[cowherd],126272
ur-{d}iškur,unud[cowherd],126272
[{d}]utu-bar-ra,unud[cowherd],126272
ba-an-zi-ge,unud[cowherd],126272
šu-e₂-a,kuš[official],126272
lu₂-giri₁₇-zal,nagada[herdsman],126272
a-a-kal-la,nagada[herdsman],126272
ur-{d}dumu-zi-da,nagada[herdsman],126272
a₂-nu-nu,nagada[herdsman],126272
lu₂-{d}dumu-zi-da,nagada[herdsman],126272
ARAD₂-mu,PN,126272
gab₂-us₂,PN,126272
lu₂-{d}inanna,nagada[herdsman],126272
ur-ku₃-ga,kuš[official],126272
lu₂-[...,PN,126272
te-u₃,nubanda[overseer],126273
na-ap-la-num₂,MAR.TU[westerner],126273
ur-{d}]ba-ba₆,dubsar[scribe],126273
{d}suen-a-bu-šu,šagia[cup-bearer],126274
lu₂-{d}nin-gir₂-su,kurušda[fattener],126275
a-na-tum,ummia[expert],126276
a-ma,tur[small],126276
šu-{d}nin-šubur,ummia[expert],126276
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),ummia[expert],126276
ur-ma?-mi,ummia[expert],126276
er₃-ra-ur-sag,ummia[expert],126276
šu-{d}nisaba,ummia[expert],126276
lugal-engar,lu[person],126276
dingir-ba-ni,PN,126276
a-da-gal#?,AN,126277
{d}en-nimgir-si,PN,126279
lu₂-{d}inanna,engar[farmer],126287
zu-la-lum,AN,126294
lu₂-{d}en-lil₂-la₂,lu[person],126299
bi₂-bi₂,dam[spouse],126299
i-bi₂-[{d}suen,lugal[king],126299
la-na,kurušda[fattener],126303
dingir-dan,sukkal[secretary],126306
lu₂-da#!-ga#?,u,126309
lu₂-dingir-ra,PN,126310
a₂-bi₂-la-num₂,nubanda[overseer],126312
lu₂-{d}nanna,šabra[administrator],126312
i-di₃-šu!-[lum],lu[person],126312
[...]-ar!,kuš[official],126313
ur#-{d}iškur,ensik[ruler],126313
u₃-ne,nubanda[overseer],126313
[lugal]-ezem#,nubanda[overseer],126313
{d}nanna-kam,sukkal[secretary],126313
da-a-a-ti,dubsar[scribe],126313
ur-mes,ensik[ruler],126313
ma-nu-ma-nu-um,lu[person],126313
NE-mu-ša-ni-mu,lu[person],126313
ur]-mes#,ensik[ruler],126313
ur-e₂-an-na,gugal[inspector],126313
wa-ta₂-ru-um,FN,126313
šu-i₃-li₂,nubanda[overseer],126313
iš-me-dingir,nubanda[overseer],126313
ur-mes,ensik[ruler],126313
za-an-nu-um,kuš[official],126313
nu-ba-an,nubanda[overseer],126313
dingir-dan,šabra[administrator],126313
ni-ba-ba,šabra[administrator],126313
[...]-eš₁₈-dar,nubanda[overseer],126313
{d}šara₂-kam,ensik[ruler],126313
lu₂-bala-sa₆-ga,ensik[ruler],126313
wa-ta₂-ru-um,FN,126313
gu₃-de₂-a,ensik[ruler],126313
SI-A-a,nubanda[overseer],126313
sal-mah,AN,126313
dingir-ba-ni,nubanda[overseer],126313
dingir-dan,nubanda[overseer],126313
gu₃-de₂-a,ensik[ruler],126313
{d}šara₂-kam,ensik[ruler],126313
ur-mes,ensik[ruler],126313
šeš-sa₆-ga,dumu[child],126313
lu₂-bala-sa₆-ga,galamah[singer],126313
wa-ta₂-ru-um,FN,126313
SI-A-a,nubanda[overseer],126313
ur-si-gar-ra,agaʾus[soldier],126313
ba-ba-za,munus[woman],126313
ur-{d}ba-ba₆,šabra[administrator],126313
wa-ta₂-ru-um,FN,126313
ba-za-ti-a,nubanda[overseer],126313
a-hu-ni,nubanda[overseer],126313
da-da-a,nubanda[overseer],126313
al-la-mu,nubanda[overseer],126313
lu₂-sa₆-ga,šabra[administrator],126313
wa-ta₂-[ru-um,FN,126313
ur-mes,ensik[ruler],126313
ur-{d}suen,dumu[child],126313
lu₂-du₁₀-ga,šabra[administrator],126313
a-hu-wa-qar,ensik[ruler],126313
ur-sa₆-sa₆-ga,ensik[ruler],126313
a-li₂-ah,šabra[administrator],126313
lugal-an-dul₃?,AN,126313
i-mi#-[id]-dingir,šabra[administrator],126313
{d}nin-gir₂-su-ka-i₃-sa₆,šabra[administrator],126313
ARAD₂-mu,sukkalmah[official],126313
hu-wa-wa,šabra[administrator],126313
wa-ta₂-ru-um,FN,126313
ur-mes,ensik[ruler],126313
lum-[ma,šabra[administrator],126313
šu-{d}suen,FN,126313
{d}šul-gi-pa-li₂-il,lu[person],126313
šeš-kal-la,šukud[fisherman],126313
id-ni-in-{d}suen,nubanda[overseer],126313
ur-mes,ensik[ruler],126313
šu-ku-bu-um,kuš[official],126313
i-šar-pa₂-dan,šabra[administrator],126313
hu-bu-ti-a,sukkal[secretary],126313
ku-ba-ba-e,azu[doctor],126313
lugal-pa-<e₃>,šabra[administrator],126313
a-gu-du,agaʾus[soldier],126313
gu₃-de₂-a,ensik[ruler],126313
ur-{d}ba-ba₆,ensik[ruler],126313
wa-ta₂-ru-um,FN,126313
ur-mes,ensik[ruler],126313
dingir-dan,nubanda[overseer],126313
dingir-ba-ni,ensik[ruler],126313
ur-sukkal,dumu[child],126313
ur-{d}iškur,šabra[administrator],126313
i-bi₂-{d}nu-muš-da,nubanda[overseer],126313
<ARAD₂>-u₃!,hazanum[mayor],126313
wa-ta₂-ru-um,FN,126313
ur-mes,ensik[ruler],126313
u₂-u₂-mu,sukkal[secretary],126313
dingir-su-ra-bi₂,kuš[official],126313
dingir]-dan#,nubanda[overseer],126313
dingir]-ba#-ni,nubanda[overseer],126313
